,_id,ticker,period,calendarDate,reportPeriod,updated,dateKey,accumulatedOtherComprehensiveIncome,assets,assetsAverage,assetsCurrent,assetsNonCurrent,assetTurnover,bookValuePerShare,capitalExpenditure,cashAndEquivalents,cashAndEquivalentsUSD,costOfRevenue,consolidatedIncome,currentRatio,debtToEquityRatio,debt,debtCurrent,debtNonCurrent,debtUSD,deferredRevenue,depreciationAmortizationAndAccretion,deposits,dividendYield,dividendsPerBasicCommonShare,earningBeforeInterestTaxes,earningsBeforeInterestTaxesDepreciationAmortization,EBITDAMargin,earningsBeforeInterestTaxesDepreciationAmortizationUSD,earningBeforeInterestTaxesUSD,earningsBeforeTax,earningsPerBasicShare,earningsPerDilutedShare,earningsPerBasicShareUSD,shareholdersEquity,averageEquity,shareholdersEquityUSD,enterpriseValue,enterpriseValueOverEBIT,enterpriseValueOverEBITDA,freeCashFlow,freeCashFlowPerShare,foreignCurrencyUSDExchangeRate,grossProfit,grossMargin,goodwillAndIntangibleAssets,interestExpense,investedCapital,investedCapitalAverage,inventory,investments,investmentsCurrent,investmentsNonCurrent,totalLiabilities,currentLiabilities,liabilitiesNonCurrent,marketCapitalization,netCashFlow,netCashFlowBusinessAcquisitionsDisposals,issuanceEquityShares,issuanceDebtSecurities,paymentDividendsOtherCashDistributions,netCashFlowFromFinancing,netCashFlowFromInvesting,netCashFlowInvestmentAcquisitionsDisposals,netCashFlowFromOperations,effectOfExchangeRateChangesOnCash,netIncome,netIncomeCommonStock,netIncomeCommonStockUSD,netLossIncomeFromDiscontinuedOperations,netIncomeToNonControllingInterests,profitMargin,operatingExpenses,operatingIncome,tradeAndNonTradePayables,payoutRatio,priceToBookValue,priceEarnings,priceToEarningsRatio,propertyPlantEquipmentNet,preferredDividendsIncomeStatementImpact,sharePriceAdjustedClose,priceSales,priceToSalesRatio,tradeAndNonTradeReceivables,accumulatedRetainedEarningsDeficit,revenues,revenuesUSD,researchAndDevelopmentExpense,returnOnAverageAssets,returnOnAverageEquity,returnOnInvestedCapital,returnOnSales,shareBasedCompensation,sellingGeneralAndAdministrativeExpense,shareFactor,shares,weightedAverageShares,weightedAverageSharesDiluted,salesPerShare,tangibleAssetValue,taxAssets,incomeTaxExpense,taxLiabilities,tangibleAssetsBookValuePerShare,workingCapital
429,61498f68b26daf86a7100618,MSFT,TA,1996-09-30,1996-09-30,2020-04-29,1996-09-30,0.0,10740000000.0,9882250000.0,8232000000.0,2508000000.0,0.906,0.703,-477000000.0,7098000000.0,7098000000.0,1116000000.0,2310000000.0,3.091,0.476,0.0,0.0,0.0,0.0,651000000.0,573000000.0,0.0,0.0,0.0,3554000000.0,4127000000.0,0.461,4127000000.0,3554000000.0,3554000000.0,0.242,0.225,0.242,7277000000.0,6740000000.0,7277000000.0,71690409770.0,20.0,17.371,3525000000.0,0.341,1,7834000000.0,0.875,0.0,0.0,979000000.0,777750000.0,0.0,896000000.0,0.0,896000000.0,3463000000.0,2663000000.0,800000000.0,78630409770.0,1112000000.0,0.0,-1364000000.0,0.0,0.0,-808000000.0,-2082000000.0,-1605000000.0,4002000000.0,0.0,2310000000.0,2310000000.0,2310000000.0,0.0,0.0,0.258,4581000000.0,3253000000.0,887000000.0,0.0,10.805,34.039,34.06,1304000000.0,0.0,8.242,8.786,9.534,855000000.0,4057000000.0,8950000000.0,8950000000.0,1562000000.0,0.234,0.343,4.57,0.397,0.0,3000000000.0,1,9539631152.0,10352000000,10352000000.0,0.865,10740000000.0,0.0,1244000000.0,514000000.0,1.037,5569000000.0
430,61498f68b26daf86a7100619,MSFT,Q,1996-06-30,1996-06-30,2020-04-29,1996-09-27,0.0,10093000000.0,,7839000000.0,2254000000.0,,0.671,-158000000.0,6940000000.0,6940000000.0,241000000.0,559000000.0,3.233,0.461,0.0,0.0,0.0,0.0,560000000.0,144000000.0,0.0,0.0,0.0,860000000.0,1004000000.0,0.445,1004000000.0,860000000.0,860000000.0,0.054,0.054,0.054,6908000000.0,,6908000000.0,73180977138.0,22.0,18.964,755000000.0,0.073,1,2014000000.0,0.893,0.0,0.0,728000000.0,,0.0,0.0,0.0,0.0,3185000000.0,2425000000.0,760000000.0,80120977138.0,-351000000.0,0.0,-341000000.0,0.0,0.0,-232000000.0,-1032000000.0,-506000000.0,913000000.0,15000000.0,559000000.0,559000000.0,559000000.0,0.0,0.0,0.248,1204000000.0,810000000.0,808000000.0,0.0,11.598,36.502,39.246,1326000000.0,0.0,8.399,9.24,9.918,639000000.0,3984000000.0,2255000000.0,2255000000.0,453000000.0,,,,,0.0,751000000.0,1,9539631152.0,10288000000,10288000000.0,0.219,10093000000.0,0.0,301000000.0,484000000.0,0.981,5414000000.0
431,61498f68b26daf86a710061a,MSFT,T,1996-06-30,1996-06-30,2020-04-29,1996-09-27,0.0,10093000000.0,9237250000.0,7839000000.0,2254000000.0,0.939,0.675,-494000000.0,6940000000.0,6940000000.0,1188000000.0,2195000000.0,3.233,0.461,0.0,0.0,0.0,0.0,560000000.0,480000000.0,0.0,0.0,0.0,3379000000.0,3859000000.0,0.445,3859000000.0,3379000000.0,3379000000.0,0.214,0.214,0.214,6908000000.0,6355500000.0,6908000000.0,73180977138.0,22.0,18.964,3225000000.0,0.315,1,7483000000.0,0.863,0.0,0.0,728000000.0,867250000.0,0.0,0.0,0.0,0.0,3185000000.0,2425000000.0,760000000.0,80120977138.0,644000000.0,0.0,-757000000.0,0.0,0.0,-405000000.0,-2670000000.0,-1551000000.0,3719000000.0,-5000000.0,2195000000.0,2195000000.0,2195000000.0,0.0,0.0,0.253,4405000000.0,3078000000.0,808000000.0,0.0,11.598,36.502,39.246,1326000000.0,0.0,8.399,9.24,9.918,639000000.0,3984000000.0,8671000000.0,8671000000.0,1432000000.0,0.238,0.345,3.896,0.39,0.0,2973000000.0,1,9539631152.0,10240000000,10240000000.0,0.847,10093000000.0,0.0,1184000000.0,484000000.0,0.986,5414000000.0
432,61498f68b26daf86a710061b,MSFT,QA,1996-06-30,1996-06-30,2020-04-29,1996-06-30,0.0,10093000000.0,,7839000000.0,2254000000.0,,0.669,-158000000.0,6940000000.0,6940000000.0,241000000.0,559000000.0,3.233,0.461,0.0,0.0,0.0,0.0,560000000.0,144000000.0,0.0,0.0,0.0,860000000.0,1004000000.0,0.445,1004000000.0,860000000.0,860000000.0,0.073,0.055,0.073,6908000000.0,,6908000000.0,65091701231.0,19.0,16.868,755000000.0,0.073,1,2014000000.0,0.893,0.0,0.0,728000000.0,,0.0,675000000.0,0.0,675000000.0,3185000000.0,2425000000.0,760000000.0,71861701231.0,-351000000.0,0.0,-465000000.0,0.0,0.0,-232000000.0,-1032000000.0,-874000000.0,913000000.0,15000000.0,559000000.0,559000000.0,559000000.0,0.0,0.0,0.248,1223000000.0,791000000.0,808000000.0,0.0,10.403,32.739,32.221,1326000000.0,0.0,7.508,8.288,8.873,639000000.0,3984000000.0,2255000000.0,2255000000.0,453000000.0,,,,,0.0,751000000.0,1,9571988176.0,10320000000,10320000000.0,0.219,10093000000.0,0.0,301000000.0,484000000.0,0.978,5414000000.0
433,61498f68b26daf86a710061c,MSFT,TA,1996-06-30,1996-06-30,2020-04-29,1996-06-30,0.0,10093000000.0,9237250000.0,7839000000.0,2254000000.0,0.939,0.674,-494000000.0,6940000000.0,6940000000.0,1188000000.0,2195000000.0,3.233,0.461,0.0,0.0,0.0,0.0,560000000.0,480000000.0,0.0,0.0,0.0,3379000000.0,3859000000.0,0.445,3859000000.0,3379000000.0,3379000000.0,0.233,0.215,0.233,6908000000.0,6355500000.0,6908000000.0,65091701231.0,19.0,16.868,3225000000.0,0.315,1,7483000000.0,0.863,0.0,0.0,728000000.0,867250000.0,0.0,675000000.0,0.0,675000000.0,3185000000.0,2425000000.0,760000000.0,71861701231.0,644000000.0,0.0,-881000000.0,0.0,0.0,-405000000.0,-2670000000.0,-2176000000.0,3719000000.0,-5000000.0,2195000000.0,2195000000.0,2195000000.0,0.0,0.0,0.253,4424000000.0,3059000000.0,808000000.0,0.0,10.403,32.739,32.221,1326000000.0,0.0,7.508,8.288,8.873,639000000.0,3984000000.0,8671000000.0,8671000000.0,1432000000.0,0.238,0.345,3.896,0.39,0.0,2973000000.0,1,9571988176.0,10248000000,10248000000.0,0.846,10093000000.0,0.0,1184000000.0,484000000.0,0.985,5414000000.0
434,61498f68b26daf86a710061d,MSFT,Q,1996-03-31,1996-03-31,2020-04-29,1996-05-15,0.0,9590000000.0,,7696000000.0,1894000000.0,,0.645,-132000000.0,6770000000.0,6770000000.0,295000000.0,562000000.0,3.399,0.454,0.0,0.0,0.0,0.0,545000000.0,189000000.0,0.0,0.0,0.0,864000000.0,1053000000.0,0.478,1053000000.0,864000000.0,864000000.0,0.055,0.055,0.055,6595000000.0,,6595000000.0,63596078079.0,21.0,18.338,773000000.0,0.076,1,1910000000.0,0.866,0.0,0.0,556000000.0,,33000000.0,0.0,0.0,0.0,2995000000.0,2264000000.0,731000000.0,70366078079.0,635000000.0,0.0,-117000000.0,0.0,0.0,55000000.0,-325000000.0,-139000000.0,905000000.0,-21000000.0,562000000.0,562000000.0,562000000.0,0.0,0.0,0.255,1136000000.0,774000000.0,652000000.0,0.0,10.67,35.113,37.506,1281000000.0,0.0,7.351,8.755,9.352,681000000.0,3917000000.0,2205000000.0,2205000000.0,364000000.0,,,,,0.0,772000000.0,1,9571988176.0,10224000000,10224000000.0,0.216,9590000000.0,0.0,302000000.0,616000000.0,0.938,5432000000.0
435,61498f68b26daf86a710061e,MSFT,T,1996-03-31,1996-03-31,2020-04-29,1996-05-15,0.0,9590000000.0,8516500000.0,7696000000.0,1894000000.0,0.944,0.645,-559000000.0,6770000000.0,6770000000.0,1181000000.0,2004000000.0,3.399,0.454,0.0,0.0,0.0,0.0,545000000.0,402000000.0,0.0,0.0,0.0,3066000000.0,3468000000.0,0.432,3468000000.0,3066000000.0,3066000000.0,0.196,0.196,0.196,6595000000.0,5961750000.0,6595000000.0,63596078079.0,21.0,18.338,2759000000.0,0.27,1,6856000000.0,0.853,0.0,0.0,556000000.0,963500000.0,33000000.0,0.0,0.0,0.0,2995000000.0,2264000000.0,731000000.0,70366078079.0,1761000000.0,0.0,-328000000.0,0.0,0.0,-29000000.0,-1528000000.0,-573000000.0,3318000000.0,-29000000.0,2004000000.0,2004000000.0,2004000000.0,0.0,0.0,0.249,4056000000.0,2800000000.0,652000000.0,0.0,10.67,35.113,37.506,1281000000.0,0.0,7.351,8.755,9.352,681000000.0,3917000000.0,8037000000.0,8037000000.0,1243000000.0,0.235,0.336,3.182,0.381,0.0,2813000000.0,1,9571988176.0,10224000000,10224000000.0,0.786,9590000000.0,0.0,1062000000.0,616000000.0,0.938,5432000000.0
436,61498f68b26daf86a710061f,MSFT,QA,1996-03-31,1996-03-31,2020-04-29,1996-03-31,0.0,9590000000.0,,7696000000.0,1894000000.0,,0.645,-132000000.0,6770000000.0,6770000000.0,295000000.0,562000000.0,3.399,0.454,0.0,0.0,0.0,0.0,545000000.0,189000000.0,0.0,0.0,0.0,864000000.0,1053000000.0,0.478,1053000000.0,864000000.0,864000000.0,0.055,0.055,0.055,6595000000.0,,6595000000.0,55236656697.0,18.0,15.928,773000000.0,0.076,1,1910000000.0,0.866,0.0,0.0,556000000.0,,33000000.0,0.0,0.0,0.0,2995000000.0,2264000000.0,731000000.0,61253656697.0,635000000.0,0.0,-117000000.0,0.0,0.0,55000000.0,-325000000.0,-193000000.0,905000000.0,-21000000.0,562000000.0,562000000.0,562000000.0,0.0,0.0,0.255,1136000000.0,774000000.0,652000000.0,0.0,9.288,30.566,32.883,1281000000.0,0.0,6.445,7.621,8.199,681000000.0,3917000000.0,2205000000.0,2205000000.0,364000000.0,,,,,0.0,772000000.0,1,9504058448.0,10224000000,10224000000.0,0.216,9590000000.0,0.0,302000000.0,616000000.0,0.938,5432000000.0
437,61498f68b26daf86a7100620,MSFT,TA,1996-03-31,1996-03-31,2020-04-29,1996-03-31,0.0,9590000000.0,8516500000.0,7696000000.0,1894000000.0,0.944,0.645,-559000000.0,6770000000.0,6770000000.0,1181000000.0,2004000000.0,3.399,0.454,0.0,0.0,0.0,0.0,545000000.0,402000000.0,0.0,0.0,0.0,3066000000.0,3468000000.0,0.432,3468000000.0,3066000000.0,3066000000.0,0.196,0.196,0.196,6595000000.0,5961750000.0,6595000000.0,55236656697.0,18.0,15.928,2759000000.0,0.27,1,6856000000.0,0.853,0.0,0.0,556000000.0,963500000.0,33000000.0,0.0,0.0,0.0,2995000000.0,2264000000.0,731000000.0,61253656697.0,1761000000.0,0.0,-377000000.0,0.0,0.0,-29000000.0,-1528000000.0,-1060000000.0,3318000000.0,-29000000.0,2004000000.0,2004000000.0,2004000000.0,0.0,0.0,0.249,4056000000.0,2800000000.0,652000000.0,0.0,9.288,30.566,32.883,1281000000.0,0.0,6.445,7.621,8.199,681000000.0,3917000000.0,8037000000.0,8037000000.0,1243000000.0,0.235,0.336,3.182,0.381,0.0,2813000000.0,1,9504058448.0,10224000000,10224000000.0,0.786,9590000000.0,0.0,1062000000.0,616000000.0,0.938,5432000000.0
438,61498f68b26daf86a7100621,MSFT,T,1995-12-31,1995-12-31,2020-04-29,1996-02-13,0.0,9106000000.0,7767000000.0,7103000000.0,2003000000.0,0.955,0.605,-529000000.0,6017000000.0,6017000000.0,1121000000.0,1838000000.0,3.17,0.473,0.0,0.0,0.0,0.0,495000000.0,283000000.0,0.0,0.0,0.0,2794000000.0,3077000000.0,0.415,3077000000.0,2794000000.0,2794000000.0,0.181,0.181,0.181,6180000000.0,5545500000.0,6180000000.0,53157643912.0,19.0,17.276,2527000000.0,0.248,1,6298000000.0,0.849,0.0,0.0,848000000.0,1060000000.0,108000000.0,0.0,0.0,0.0,2926000000.0,2241000000.0,685000000.0,59174643912.0,1388000000.0,0.0,-196000000.0,0.0,0.0,-24000000.0,-1644000000.0,-772000000.0,3056000000.0,18000000.0,1838000000.0,1838000000.0,1838000000.0,0.0,0.0,0.248,3723000000.0,2575000000.0,651000000.0,0.0,9.575,32.195,34.399,1297000000.0,0.0,6.226,7.976,8.567,771000000.0,3895000000.0,7419000000.0,7419000000.0,1098000000.0,0.237,0.331,2.636,0.377,0.0,2625000000.0,1,9504058448.0,10208000000,10208000000.0,0.727,9106000000.0,0.0,956000000.0,680000000.0,0.892,4862000000.0
439,61498f68b26daf86a7100622,MSFT,Q,1995-12-31,1995-12-31,2020-04-29,1996-02-13,0.0,9106000000.0,,7103000000.0,2003000000.0,,0.605,-88000000.0,6017000000.0,6017000000.0,330000000.0,575000000.0,3.17,0.473,0.0,0.0,0.0,0.0,495000000.0,78000000.0,0.0,0.0,0.0,885000000.0,963000000.0,0.439,963000000.0,885000000.0,885000000.0,0.056,0.056,0.056,6180000000.0,,6180000000.0,53157643912.0,19.0,17.276,1313000000.0,0.129,1,1865000000.0,0.85,0.0,0.0,848000000.0,,108000000.0,0.0,0.0,0.0,2926000000.0,2241000000.0,685000000.0,59174643912.0,417000000.0,0.0,-268000000.0,0.0,0.0,-255000000.0,-729000000.0,-536000000.0,1401000000.0,0.0,575000000.0,575000000.0,575000000.0,0.0,0.0,0.262,1079000000.0,786000000.0,651000000.0,0.0,9.575,32.195,34.399,1297000000.0,0.0,6.226,7.976,8.567,771000000.0,3895000000.0,2195000000.0,2195000000.0,313000000.0,,,,,0.0,766000000.0,1,9504058448.0,10208000000,10208000000.0,0.215,9106000000.0,0.0,310000000.0,680000000.0,0.892,4862000000.0
440,61498f68b26daf86a7100623,MSFT,Y,1995-12-31,1995-06-30,2020-04-29,1995-09-25,0.0,7210000000.0,6350000000.0,5620000000.0,1590000000.0,0.935,0.532,-495000000.0,4750000000.0,4750000000.0,877000000.0,1453000000.0,4.172,0.352,0.0,0.0,0.0,0.0,0.0,269000000.0,0.0,0.0,0.0,2167000000.0,2436000000.0,0.41,2436000000.0,2167000000.0,2167000000.0,0.145,0.145,0.145,5333000000.0,4784000000.0,5333000000.0,48481380870.0,22.0,19.902,1495000000.0,0.149,1,5060000000.0,0.852,0.0,0.0,1113000000.0,984500000.0,88000000.0,0.0,0.0,0.0,1877000000.0,1347000000.0,530000000.0,53231380870.0,476000000.0,0.0,-317000000.0,0.0,0.0,-138000000.0,-1376000000.0,-651000000.0,1990000000.0,9000000.0,1453000000.0,1453000000.0,1453000000.0,0.0,0.0,0.245,3022000000.0,2038000000.0,563000000.0,0.0,9.982,36.635,38.892,1192000000.0,0.0,5.639,8.966,9.529,581000000.0,3328000000.0,5937000000.0,5937000000.0,860000000.0,0.229,0.304,2.201,0.365,0.0,2162000000.0,1,9439234112.0,10032000000,10032000000.0,0.592,7210000000.0,0.0,714000000.0,410000000.0,0.719,4273000000.0
441,61498f68b26daf86a7100624,MSFT,QA,1995-12-31,1995-12-31,2020-04-29,1995-12-31,0.0,9106000000.0,,7103000000.0,2003000000.0,,0.605,-88000000.0,6017000000.0,6017000000.0,330000000.0,575000000.0,3.17,0.473,0.0,0.0,0.0,0.0,495000000.0,78000000.0,0.0,0.0,0.0,885000000.0,963000000.0,0.439,963000000.0,885000000.0,885000000.0,0.056,0.056,0.056,6180000000.0,,6180000000.0,46910842813.0,17.0,15.246,1313000000.0,0.129,1,1865000000.0,0.85,0.0,0.0,848000000.0,,108000000.0,0.0,0.0,0.0,2926000000.0,2241000000.0,685000000.0,51974842813.0,417000000.0,0.0,-268000000.0,0.0,0.0,-255000000.0,-729000000.0,-641000000.0,1401000000.0,0.0,575000000.0,575000000.0,575000000.0,0.0,0.0,0.262,1079000000.0,786000000.0,651000000.0,0.0,8.41,28.278,30.3,1297000000.0,0.0,5.484,7.006,7.546,771000000.0,3895000000.0,2195000000.0,2195000000.0,313000000.0,,,,,0.0,766000000.0,1,9476894416.0,10208000000,10208000000.0,0.215,9106000000.0,0.0,310000000.0,680000000.0,0.892,4862000000.0
442,61498f68b26daf86a7100625,MSFT,TA,1995-12-31,1995-12-31,2020-04-29,1995-12-31,0.0,9106000000.0,7767000000.0,7103000000.0,2003000000.0,0.955,0.605,-529000000.0,6017000000.0,6017000000.0,1121000000.0,1838000000.0,3.17,0.473,0.0,0.0,0.0,0.0,495000000.0,283000000.0,0.0,0.0,0.0,2794000000.0,3077000000.0,0.415,3077000000.0,2794000000.0,2794000000.0,0.181,0.181,0.181,6180000000.0,5545500000.0,6180000000.0,46910842813.0,17.0,15.246,2527000000.0,0.248,1,6298000000.0,0.849,0.0,0.0,848000000.0,1060000000.0,108000000.0,0.0,0.0,0.0,2926000000.0,2241000000.0,685000000.0,51974842813.0,1388000000.0,0.0,-245000000.0,0.0,0.0,-24000000.0,-1644000000.0,-1205000000.0,3056000000.0,18000000.0,1838000000.0,1838000000.0,1838000000.0,0.0,0.0,0.248,3723000000.0,2575000000.0,651000000.0,0.0,8.41,28.278,30.3,1297000000.0,0.0,5.484,7.006,7.546,771000000.0,3895000000.0,7419000000.0,7419000000.0,1098000000.0,0.237,0.331,2.636,0.377,0.0,2625000000.0,1,9476894416.0,10208000000,10208000000.0,0.727,9106000000.0,0.0,956000000.0,680000000.0,0.892,4862000000.0
443,61498f68b26daf86a7100626,MSFT,YA,1995-12-31,1995-06-30,2020-04-29,1995-06-30,0.0,7210000000.0,6350000000.0,5620000000.0,1590000000.0,0.935,0.532,-495000000.0,4750000000.0,4750000000.0,877000000.0,1453000000.0,4.172,0.352,0.0,0.0,0.0,0.0,54000000.0,269000000.0,0.0,0.0,0.0,2167000000.0,2436000000.0,0.41,2436000000.0,2167000000.0,2167000000.0,0.145,0.145,0.145,5333000000.0,4784000000.0,5333000000.0,48459306410.0,22.0,19.893,1495000000.0,0.149,1,5060000000.0,0.852,0.0,0.0,1113000000.0,984500000.0,0.0,0.0,0.0,0.0,1877000000.0,1347000000.0,530000000.0,52924306410.0,476000000.0,0.0,-366000000.0,0.0,0.0,-138000000.0,-1376000000.0,-881000000.0,1990000000.0,9000000.0,1453000000.0,1453000000.0,1453000000.0,0.0,0.0,0.245,3022000000.0,2038000000.0,563000000.0,0.0,9.924,36.424,38.953,1192000000.0,0.0,5.648,8.914,9.544,581000000.0,3328000000.0,5937000000.0,5937000000.0,860000000.0,0.229,0.304,2.201,0.365,0.0,2162000000.0,1,9370243472.0,10032000000,10032000000.0,0.592,7210000000.0,0.0,714000000.0,410000000.0,0.719,4273000000.0
444,61498f68b26daf86a7100627,MSFT,Q,1995-09-30,1995-09-30,2020-04-29,1995-11-14,0.0,8160000000.0,,6417000000.0,1743000000.0,,0.56,-116000000.0,5064000000.0,5064000000.0,322000000.0,499000000.0,3.648,0.422,0.0,0.0,0.0,0.0,307000000.0,69000000.0,0.0,0.0,0.0,770000000.0,839000000.0,0.416,839000000.0,770000000.0,770000000.0,0.049,0.049,0.049,5739000000.0,,5739000000.0,50612754694.0,21.0,18.492,384000000.0,0.037,1,1694000000.0,0.84,0.0,0.0,1337000000.0,,125000000.0,0.0,0.0,0.0,2421000000.0,1759000000.0,662000000.0,55676754694.0,-57000000.0,0.0,-31000000.0,0.0,0.0,27000000.0,-584000000.0,-370000000.0,500000000.0,1000000.0,499000000.0,499000000.0,499000000.0,0.0,0.0,0.248,986000000.0,708000000.0,621000000.0,0.0,9.701,34.032,36.265,1265000000.0,0.0,5.875,8.303,8.971,1052000000.0,3567000000.0,2016000000.0,2016000000.0,302000000.0,,,,,0.0,684000000.0,1,9476894416.0,10240000000,10240000000.0,0.197,8160000000.0,0.0,271000000.0,522000000.0,0.797,4658000000.0
445,61498f68b26daf86a7100628,MSFT,T,1995-09-30,1995-09-30,2020-04-29,1995-11-14,0.0,8160000000.0,6980750000.0,6417000000.0,1743000000.0,0.961,0.56,-544000000.0,5064000000.0,5064000000.0,1013000000.0,1636000000.0,3.648,0.422,0.0,0.0,0.0,0.0,307000000.0,271000000.0,0.0,0.0,0.0,2466000000.0,2737000000.0,0.408,2737000000.0,2466000000.0,2466000000.0,0.162,0.162,0.162,5739000000.0,5111250000.0,5739000000.0,50612754694.0,21.0,18.492,1556000000.0,0.152,1,5693000000.0,0.849,0.0,0.0,1337000000.0,1104500000.0,125000000.0,0.0,0.0,0.0,2421000000.0,1759000000.0,662000000.0,55676754694.0,566000000.0,0.0,-187000000.0,0.0,0.0,11000000.0,-1545000000.0,-708000000.0,2100000000.0,14000000.0,1636000000.0,1636000000.0,1636000000.0,0.0,0.0,0.244,3384000000.0,2309000000.0,621000000.0,0.0,9.701,34.032,36.265,1265000000.0,0.0,5.875,8.303,8.971,1052000000.0,3567000000.0,6706000000.0,6706000000.0,984000000.0,0.234,0.32,2.233,0.368,0.0,2400000000.0,1,9476894416.0,10240000000,10240000000.0,0.655,8160000000.0,0.0,830000000.0,522000000.0,0.797,4658000000.0
446,61498f68b26daf86a7100629,MSFT,QA,1995-09-30,1995-09-30,2020-04-29,1995-09-30,0.0,8160000000.0,,6417000000.0,1743000000.0,,0.56,-116000000.0,5064000000.0,5064000000.0,322000000.0,499000000.0,3.648,0.422,0.0,0.0,0.0,0.0,307000000.0,69000000.0,0.0,0.0,0.0,770000000.0,839000000.0,0.416,839000000.0,770000000.0,770000000.0,0.049,0.049,0.049,5739000000.0,,5739000000.0,48640667946.0,20.0,17.772,384000000.0,0.037,1,1694000000.0,0.84,0.0,0.0,1337000000.0,,125000000.0,0.0,0.0,0.0,2421000000.0,1759000000.0,662000000.0,53390667946.0,-57000000.0,0.0,-31000000.0,0.0,0.0,27000000.0,-584000000.0,-468000000.0,500000000.0,1000000.0,499000000.0,499000000.0,499000000.0,0.0,0.0,0.248,986000000.0,708000000.0,621000000.0,0.0,9.303,32.635,34.915,1265000000.0,0.0,5.656,7.962,8.637,1052000000.0,3567000000.0,2016000000.0,2016000000.0,302000000.0,,,,,0.0,684000000.0,1,9439234112.0,10240000000,10240000000.0,0.197,8160000000.0,0.0,271000000.0,522000000.0,0.797,4658000000.0
447,61498f68b26daf86a710062a,MSFT,TA,1995-09-30,1995-09-30,2020-04-29,1995-09-30,0.0,8160000000.0,6980750000.0,6417000000.0,1743000000.0,0.961,0.56,-544000000.0,5064000000.0,5064000000.0,1013000000.0,1636000000.0,3.648,0.422,0.0,0.0,0.0,0.0,307000000.0,271000000.0,0.0,0.0,0.0,2466000000.0,2737000000.0,0.408,2737000000.0,2466000000.0,2466000000.0,0.162,0.162,0.162,5739000000.0,5111250000.0,5739000000.0,48640667946.0,20.0,17.772,1556000000.0,0.152,1,5693000000.0,0.849,0.0,0.0,1337000000.0,1104500000.0,125000000.0,0.0,0.0,0.0,2421000000.0,1759000000.0,662000000.0,53390667946.0,566000000.0,0.0,-236000000.0,0.0,0.0,11000000.0,-1545000000.0,-1036000000.0,2100000000.0,14000000.0,1636000000.0,1636000000.0,1636000000.0,0.0,0.0,0.244,3384000000.0,2309000000.0,621000000.0,0.0,9.303,32.635,34.915,1265000000.0,0.0,5.656,7.962,8.637,1052000000.0,3567000000.0,6706000000.0,6706000000.0,984000000.0,0.234,0.32,2.233,0.368,0.0,2400000000.0,1,9439234112.0,10240000000,10240000000.0,0.655,8160000000.0,0.0,830000000.0,522000000.0,0.797,4658000000.0
448,61498f68b26daf86a710062b,MSFT,T,1995-06-30,1995-06-30,2020-04-29,1995-09-25,0.0,7210000000.0,6350000000.0,5620000000.0,1590000000.0,0.935,0.532,-495000000.0,4750000000.0,4750000000.0,877000000.0,1453000000.0,4.172,0.352,0.0,0.0,0.0,0.0,0.0,269000000.0,0.0,0.0,0.0,2167000000.0,2436000000.0,0.41,2436000000.0,2167000000.0,2167000000.0,0.145,0.145,0.145,5333000000.0,4784000000.0,5333000000.0,48481380870.0,22.0,19.902,1495000000.0,0.149,1,5060000000.0,0.852,0.0,0.0,1113000000.0,984500000.0,88000000.0,0.0,0.0,0.0,1877000000.0,1347000000.0,530000000.0,53231380870.0,476000000.0,0.0,-317000000.0,0.0,0.0,-138000000.0,-1376000000.0,-651000000.0,1990000000.0,9000000.0,1453000000.0,1453000000.0,1453000000.0,0.0,0.0,0.245,3022000000.0,2038000000.0,563000000.0,0.0,9.982,36.635,38.892,1192000000.0,0.0,5.639,8.966,9.529,581000000.0,3328000000.0,5937000000.0,5937000000.0,860000000.0,0.229,0.304,2.201,0.365,0.0,2162000000.0,1,9439234112.0,10032000000,10032000000.0,0.592,7210000000.0,0.0,714000000.0,410000000.0,0.719,4273000000.0
449,61498f68b26daf86a710062c,MSFT,Q,1995-06-30,1995-06-30,2020-04-29,1995-09-25,0.0,7210000000.0,,5620000000.0,1590000000.0,,0.524,-223000000.0,4750000000.0,4750000000.0,234000000.0,368000000.0,4.172,0.352,0.0,0.0,0.0,0.0,0.0,66000000.0,0.0,0.0,0.0,547000000.0,613000000.0,0.378,613000000.0,547000000.0,547000000.0,0.036,0.036,0.036,5333000000.0,,5333000000.0,48481380870.0,22.0,19.902,289000000.0,0.028,1,1387000000.0,0.856,0.0,0.0,1113000000.0,,88000000.0,0.0,0.0,0.0,1877000000.0,1347000000.0,530000000.0,53231380870.0,766000000.0,0.0,88000000.0,0.0,0.0,144000000.0,110000000.0,472000000.0,512000000.0,-9000000.0,368000000.0,368000000.0,368000000.0,0.0,0.0,0.227,855000000.0,532000000.0,563000000.0,0.0,9.982,36.635,38.892,1192000000.0,0.0,5.639,8.966,9.529,581000000.0,3328000000.0,1621000000.0,1621000000.0,264000000.0,,,,,0.0,591000000.0,1,9439234112.0,10176000000,10176000000.0,0.159,7210000000.0,0.0,179000000.0,410000000.0,0.709,4273000000.0
